lat,lon,normalized_light_intensity,economic_activity_score,commercial_potential,grid_i,grid_j,timestamp
35.433024464646465,45.299873363636365,0.03947628680845259,3.9476286808452588,Low,2.0,36.0,2025-10-05T14:47:53.600342
35.433024464646465,45.303874484848485,0.060626290823766874,6.062629082376687,Low,2.0,37.0,2025-10-05T14:47:53.600342
35.433024464646465,45.307875606060605,0.19345866326729855,19.345866326729855,Low,2.0,38.0,2025-10-05T14:47:53.600864
35.433024464646465,45.311876727272725,0.00652760111147186,0.6527601111471859,Low,2.0,39.0,2025-10-05T14:47:53.600864
35.433024464646465,45.315877848484845,0.18221322885116353,18.221322885116354,Low,2.0,40.0,2025-10-05T14:47:53.600864
35.433024464646465,45.31987896969697,0.07611768064559664,7.611768064559664,Low,2.0,41.0,2025-10-05T14:47:53.601889
35.433024464646465,45.32388009090909,0.18335721560614515,18.335721560614516,Low,2.0,42.0,2025-10-05T14:47:53.601889
35.433024464646465,45.32788121212121,0.047418492827527726,4.7418492827527725,Low,2.0,43.0,2025-10-05T14:47:53.601889
35.433024464646465,45.33188233333333,0.10052128750595853,10.052128750595852,Low,2.0,44.0,2025-10-05T14:47:53.601889
35.433024464646465,45.33588345454545,0.08805393729928586,8.805393729928586,Low,2.0,45.0,2025-10-05T14:47:53.602898
35.433024464646465,45.33988457575757,0.1922004590501294,19.220045905012938,Low,2.0,46.0,2025-10-05T14:47:53.602898
35.433024464646465,45.3438856969697,0.042823631529613104,4.28236315296131,Low,2.0,47.0,2025-10-05T14:47:53.602898
35.433024464646465,45.34788681818182,0.1370921946976523,13.70921946976523,Low,2.0,48.0,2025-10-05T14:47:53.602898
35.433024464646465,45.35188793939394,0.158168434268088,15.816843426808799,Low,2.0,49.0,2025-10-05T14:47:53.603907
35.433024464646465,45.35588906060606,0.12753009489223036,12.753009489223036,Low,2.0,50.0,2025-10-05T14:47:53.603907
35.433024464646465,45.35989018181818,0.049429315316516,4.9429315316516,Low,2.0,51.0,2025-10-05T14:47:53.603907
35.433024464646465,45.3638913030303,0.15643523389664435,15.643523389664434,Low,2.0,52.0,2025-10-05T14:47:53.603907
35.433024464646465,45.36789242424243,0.05998647667316657,5.998647667316657,Low,2.0,53.0,2025-10-05T14:47:53.603907
35.433024464646465,45.37189354545455,0.12147016112522534,12.147016112522534,Low,2.0,54.0,2025-10-05T14:47:53.604899
35.433024464646465,45.37589466666667,0.017141416829081168,1.7141416829081169,Low,2.0,55.0,2025-10-05T14:47:53.604899
35.433024464646465,45.37989578787879,0.06595974632188346,6.595974632188346,Low,2.0,56.0,2025-10-05T14:47:53.604899
35.433024464646465,45.38389690909091,0.03208892591088972,3.208892591088972,Low,2.0,57.0,2025-10-05T14:47:53.604899
35.433024464646465,45.38789803030303,0.03851612996064009,3.8516129960640093,Low,2.0,58.0,2025-10-05T14:47:53.604899
35.433024464646465,45.391899151515155,0.11115154304045127,11.115154304045127,Low,2.0,59.0,2025-10-05T14:47:53.605890
35.433024464646465,45.395900272727275,0.07929673818093926,7.929673818093925,Low,2.0,60.0,2025-10-05T14:47:53.606902
35.433024464646465,45.399901393939395,0.050338637635098965,5.033863763509896,Low,2.0,61.0,2025-10-05T14:47:53.607897
35.433024464646465,45.403902515151515,0.013683913347353683,1.3683913347353682,Low,2.0,62.0,2025-10-05T14:47:53.607897
35.433024464646465,45.407903636363635,0.14411908332199816,14.411908332199816,Low,2.0,63.0,2025-10-05T14:47:53.607897
35.433024464646465,45.411904757575755,0.08828734225820585,8.828734225820584,Low,2.0,64.0,2025-10-05T14:47:53.607897
35.433024464646465,45.41590587878788,0.08837932355002216,8.837932355002216,Low,2.0,65.0,2025-10-05T14:47:53.607897
35.433024464646465,45.419907,0.12470747021425246,12.470747021425247,Low,2.0,66.0,2025-10-05T14:47:53.607897
35.433024464646465,45.42390812121212,0.07681017027523018,7.681017027523018,Low,2.0,67.0,2025-10-05T14:47:53.608901
35.433024464646465,45.42790924242424,0.1720057987875819,17.20057987875819,Low,2.0,68.0,2025-10-05T14:47:53.608901
35.433024464646465,45.43191036363636,0.13316124455536413,13.316124455536412,Low,2.0,69.0,2025-10-05T14:47:53.608901
35.433024464646465,45.43591148484848,0.13414704793190213,13.414704793190213,Low,2.0,70.0,2025-10-05T14:47:53.608901
35.433024464646465,45.4399126060606,0.009080084463434824,0.9080084463434824,Low,2.0,71.0,2025-10-05T14:47:53.608901
35.433024464646465,45.44391372727273,0.001061406829519651,0.1061406829519651,Low,2.0,72.0,2025-10-05T14:47:53.608901
35.433024464646465,45.44791484848485,0.004125141683280287,0.41251416832802873,Low,2.0,73.0,2025-10-05T14:47:53.608901
35.433024464646465,45.45191596969697,0.11708147511213068,11.708147511213069,Low,2.0,74.0,2025-10-05T14:47:53.608901
35.433024464646465,45.45591709090909,0.18314105910216913,18.314105910216913,Low,2.0,75.0,2025-10-05T14:47:53.609899
35.433024464646465,45.45991821212121,0.03737811568005822,3.737811568005822,Low,2.0,76.0,2025-10-05T14:47:53.609899
35.433024464646465,45.46391933333333,0.05387997887230531,5.387997887230531,Low,2.0,77.0,2025-10-05T14:47:53.609899
35.433024464646465,45.46792045454546,0.009902409772345312,0.9902409772345312,Low,2.0,78.0,2025-10-05T14:47:53.609899
35.433024464646465,45.47192157575758,0.13438736664362402,13.438736664362402,Low,2.0,79.0,2025-10-05T14:47:53.609899
35.433024464646465,45.4759226969697,0.167622770465512,16.762277046551198,Low,2.0,80.0,2025-10-05T14:47:53.609899
35.433024464646465,45.47992381818182,0.15200047398509722,15.200047398509723,Low,2.0,81.0,2025-10-05T14:47:53.609899
35.433024464646465,45.48392493939394,0.12583257872769868,12.583257872769869,Low,2.0,82.0,2025-10-05T14:47:53.609899
35.433024464646465,45.48792606060606,0.06489603817444277,6.4896038174442765,Low,2.0,83.0,2025-10-05T14:47:53.610904
35.433024464646465,45.491927181818184,0.06541539269718362,6.541539269718362,Low,2.0,84.0,2025-10-05T14:47:53.610904
35.433024464646465,45.495928303030304,0.13280832341626556,13.280832341626555,Low,2.0,85.0,2025-10-05T14:47:53.610904
35.433024464646465,45.499929424242424,0.08561857433538003,8.561857433538004,Low,2.0,86.0,2025-10-05T14:47:53.610904
35.433024464646465,45.503930545454544,0.09372457232671949,9.372457232671948,Low,2.0,87.0,2025-10-05T14:47:53.610904
35.433024464646465,45.507931666666664,0.016854423756920523,1.6854423756920522,Low,2.0,88.0,2025-10-05T14:47:53.610904
35.433024464646465,45.511932787878784,0.146673181339168,14.667318133916801,Low,2.0,89.0,2025-10-05T14:47:53.610904
35.433024464646465,45.51593390909091,0.1041750616798808,10.41750616798808,Low,2.0,90.0,2025-10-05T14:47:53.611906
35.433024464646465,45.51993503030303,0.0009465969614014026,0.09465969614014026,Low,2.0,91.0,2025-10-05T14:47:53.611906
35.433024464646465,45.52393615151515,0.09064394219534229,9.064394219534229,Low,2.0,92.0,2025-10-05T14:47:53.611906
35.433024464646465,45.52793727272727,0.189742735298476,18.9742735298476,Low,2.0,93.0,2025-10-05T14:47:53.611906
35.433024464646465,45.53193839393939,0.12227972439637391,12.22797243963739,Low,2.0,94.0,2025-10-05T14:47:53.611906
35.433024464646465,45.53593951515151,0.1955281473539745,19.55281473539745,Low,2.0,95.0,2025-10-05T14:47:53.611906
35.433024464646465,45.53994063636364,0.1771629691789693,17.71629691789693,Low,2.0,96.0,2025-10-05T14:47:53.611906
35.433024464646465,45.54394175757576,0.08839321027368019,8.839321027368019,Low,2.0,97.0,2025-10-05T14:47:53.611906
35.433024464646465,45.54794287878788,0.1730672001346177,17.30672001346177,Low,2.0,98.0,2025-10-05T14:47:53.611906
35.433024464646465,45.551944,0.10850634622090827,10.850634622090826,Low,2.0,99.0,2025-10-05T14:47:53.612896
35.4359256969697,45.155833,0.17457714782378428,17.457714782378428,Low,3.0,0.0,2025-10-05T14:47:53.612896
35.4359256969697,45.15983412121212,0.14360161327427645,14.360161327427646,Low,3.0,1.0,2025-10-05T14:47:53.612896
35.4359256969697,45.16383524242424,0.01980667927562443,1.980667927562443,Low,3.0,2.0,2025-10-05T14:47:53.612896
35.4359256969697,45.16783636363636,0.0440549849871355,4.405498498713549,Low,3.0,3.0,2025-10-05T14:47:53.612896
35.4359256969697,45.17183748484849,0.1276692220282151,12.76692220282151,Low,3.0,4.0,2025-10-05T14:47:53.612896
35.4359256969697,45.17583860606061,0.1452230492965232,14.522304929652318,Low,3.0,5.0,2025-10-05T14:47:53.612896
35.4359256969697,45.17983972727273,0.17074991110149781,17.07499111014978,Low,3.0,6.0,2025-10-05T14:47:53.612896
35.4359256969697,45.18384084848485,0.1297807038282635,12.97807038282635,Low,3.0,7.0,2025-10-05T14:47:53.612896
35.4359256969697,45.18784196969697,0.08487877663877584,8.487877663877583,Low,3.0,8.0,2025-10-05T14:47:53.612896
35.4359256969697,45.19184309090909,0.05105496704909647,5.105496704909647,Low,3.0,9.0,2025-10-05T14:47:53.613907
35.4359256969697,45.195844212121216,0.16596732300328987,16.596732300328988,Low,3.0,10.0,2025-10-05T14:47:53.613907
35.4359256969697,45.199845333333336,0.020356861836694853,2.035686183669485,Low,3.0,11.0,2025-10-05T14:47:53.613907
35.4359256969697,45.203846454545456,0.08876154107417716,8.876154107417717,Low,3.0,12.0,2025-10-05T14:47:53.613907
35.4359256969697,45.207847575757576,0.1371978509238796,13.719785092387959,Low,3.0,13.0,2025-10-05T14:47:53.613907
35.4359256969697,45.211848696969696,0.17331408958409428,17.331408958409426,Low,3.0,14.0,2025-10-05T14:47:53.614892
35.4359256969697,45.215849818181816,0.14252397470026199,14.252397470026198,Low,3.0,15.0,2025-10-05T14:47:53.614892
35.4359256969697,45.21985093939394,0.1167444312824611,11.67444312824611,Low,3.0,16.0,2025-10-05T14:47:53.614892
35.4359256969697,45.22385206060606,0.1089543260550963,10.895432605509631,Low,3.0,17.0,2025-10-05T14:47:53.614892
35.4359256969697,45.22785318181818,0.05069295301574031,5.069295301574031,Low,3.0,18.0,2025-10-05T14:47:53.614892
35.4359256969697,45.2318543030303,0.1774391301405037,17.74391301405037,Low,3.0,19.0,2025-10-05T14:47:53.614892
35.4359256969697,45.23585542424242,0.18660310904907854,18.660310904907853,Low,3.0,20.0,2025-10-05T14:47:53.614892
35.4359256969697,45.23985654545454,0.17779301532385292,17.77930153238529,Low,3.0,21.0,2025-10-05T14:47:53.614892
35.4359256969697,45.24385766666667,0.020430684248456468,2.043068424845647,Low,3.0,22.0,2025-10-05T14:47:53.614892
35.4359256969697,45.24785878787879,0.005961676159661456,0.5961676159661455,Low,3.0,23.0,2025-10-05T14:47:53.614892
35.4359256969697,45.25185990909091,0.1388351586172518,13.88351586172518,Low,3.0,24.0,2025-10-05T14:47:53.614892
35.4359256969697,45.25586103030303,0.014626861826819227,1.4626861826819226,Low,3.0,25.0,2025-10-05T14:47:53.614892
35.4359256969697,45.25986215151515,0.126309293941378,12.6309293941378,Low,3.0,26.0,2025-10-05T14:47:53.616304
35.4359256969697,45.26386327272727,0.1970856740756674,19.70856740756674,Low,3.0,27.0,2025-10-05T14:47:53.616304
35.4359256969697,45.2678643939394,0.13487487820606775,13.487487820606775,Low,3.0,28.0,2025-10-05T14:47:53.616304
35.4359256969697,45.27186551515152,0.1939850760239675,19.39850760239675,Low,3.0,29.0,2025-10-05T14:47:53.616304
35.4359256969697,45.27586663636364,0.09601674415069446,9.601674415069446,Low,3.0,30.0,2025-10-05T14:47:53.616304
35.4359256969697,45.27986775757576,0.03057592674871852,3.0575926748718523,Low,3.0,31.0,2025-10-05T14:47:53.616304
35.4359256969697,45.28386887878788,0.1607839494170535,16.07839494170535,Low,3.0,32.0,2025-10-05T14:47:53.616304
35.4359256969697,45.28787,0.19978087556604981,19.978087556604983,Low,3.0,33.0,2025-10-05T14:47:53.616304
35.4359256969697,45.29187112121212,0.13086073733477713,13.086073733477713,Low,3.0,34.0,2025-10-05T14:47:53.616304
35.4359256969697,45.295872242424245,0.12392083041394436,12.392083041394436,Low,3.0,35.0,2025-10-05T14:47:53.617408
35.4359256969697,45.299873363636365,0.07647204481160363,7.647204481160363,Low,3.0,36.0,2025-10-05T14:47:53.617408
35.4359256969697,45.303874484848485,0.17233276241951412,17.233276241951412,Low,3.0,37.0,2025-10-05T14:47:53.617408
35.4359256969697,45.307875606060605,0.14264272366995875,14.264272366995876,Low,3.0,38.0,2025-10-05T14:47:53.617408
35.4359256969697,45.311876727272725,0.1691407392036279,16.91407392036279,Low,3.0,39.0,2025-10-05T14:47:53.617408
35.4359256969697,45.315877848484845,0.07355753191722177,7.355753191722177,Low,3.0,40.0,2025-10-05T14:47:53.617408
35.4359256969697,45.31987896969697,0.13041694840275114,13.041694840275115,Low,3.0,41.0,2025-10-05T14:47:53.617408
35.4359256969697,45.32388009090909,0.03459000635024312,3.459000635024312,Low,3.0,42.0,2025-10-05T14:47:53.618438
35.4359256969697,45.32788121212121,0.12085026397653026,12.085026397653026,Low,3.0,43.0,2025-10-05T14:47:53.618438
35.4359256969697,45.33188233333333,0.020086429578857826,2.0086429578857827,Low,3.0,44.0,2025-10-05T14:47:53.618438
35.4359256969697,45.33588345454545,0.07867182662604806,7.867182662604806,Low,3.0,45.0,2025-10-05T14:47:53.618438
35.4359256969697,45.33988457575757,0.12474638104099123,12.474638104099123,Low,3.0,46.0,2025-10-05T14:47:53.618438
35.4359256969697,45.3438856969697,0.02888583654798036,2.888583654798036,Low,3.0,47.0,2025-10-05T14:47:53.618438
35.4359256969697,45.34788681818182,0.191384809136948,19.1384809136948,Low,3.0,48.0,2025-10-05T14:47:53.618438
35.4359256969697,45.35188793939394,0.09508314010963281,9.508314010963282,Low,3.0,49.0,2025-10-05T14:47:53.618438
35.4359256969697,45.35588906060606,0.05527712897507158,5.527712897507158,Low,3.0,50.0,2025-10-05T14:47:53.618438
35.4359256969697,45.35989018181818,0.06189543747164255,6.1895437471642545,Low,3.0,51.0,2025-10-05T14:47:53.619441
35.4359256969697,45.3638913030303,0.08749622461757199,8.749622461757198,Low,3.0,52.0,2025-10-05T14:47:53.619441
35.4359256969697,45.36789242424243,0.09049089463233216,9.049089463233216,Low,3.0,53.0,2025-10-05T14:47:53.619441
35.4359256969697,45.37189354545455,0.19376962053760116,19.376962053760117,Low,3.0,54.0,2025-10-05T14:47:53.619441
35.4359256969697,45.37589466666667,0.018932394551027465,1.8932394551027465,Low,3.0,55.0,2025-10-05T14:47:53.619441
35.4359256969697,45.37989578787879,0.020871070611172906,2.0871070611172904,Low,3.0,56.0,2025-10-05T14:47:53.619441
35.4359256969697,45.38389690909091,0.19762873898069225,19.762873898069223,Low,3.0,57.0,2025-10-05T14:47:53.619441
35.4359256969697,45.38789803030303,0.17663899606346378,17.663899606346376,Low,3.0,58.0,2025-10-05T14:47:53.619441
35.4359256969697,45.391899151515155,0.19058109964919837,19.058109964919836,Low,3.0,59.0,2025-10-05T14:47:53.619441
35.4359256969697,45.395900272727275,0.1566249983446221,15.66249983446221,Low,3.0,60.0,2025-10-05T14:47:53.619441
35.4359256969697,45.399901393939395,0.09119340964824703,9.119340964824703,Low,3.0,61.0,2025-10-05T14:47:53.619441
35.4359256969697,45.403902515151515,0.0676041110779595,6.7604111077959494,Low,3.0,62.0,2025-10-05T14:47:53.619441
35.4359256969697,45.407903636363635,0.07802576550396206,7.802576550396206,Low,3.0,63.0,2025-10-05T14:47:53.619441
35.4359256969697,45.411904757575755,0.02956343271834654,2.956343271834654,Low,3.0,64.0,2025-10-05T14:47:53.619441
35.4359256969697,45.41590587878788,0.16346547804673417,16.346547804673417,Low,3.0,65.0,2025-10-05T14:47:53.620438
35.4359256969697,45.419907,0.08396361710593324,8.396361710593323,Low,3.0,66.0,2025-10-05T14:47:53.620438
35.4359256969697,45.42390812121212,0.07655587961745028,7.655587961745028,Low,3.0,67.0,2025-10-05T14:47:53.620438
35.4359256969697,45.42790924242424,0.19568871532670043,19.568871532670045,Low,3.0,68.0,2025-10-05T14:47:53.620438
35.4359256969697,45.43191036363636,0.19382614456487746,19.382614456487744,Low,3.0,69.0,2025-10-05T14:47:53.620438
35.4359256969697,45.43591148484848,0.0828083088188397,8.28083088188397,Low,3.0,70.0,2025-10-05T14:47:53.620438
35.4359256969697,45.4399126060606,0.0433138243689869,4.331382436898689,Low,3.0,71.0,2025-10-05T14:47:53.620438
35.4359256969697,45.44391372727273,0.08867584549503041,8.867584549503041,Low,3.0,72.0,2025-10-05T14:47:53.620438
35.4359256969697,45.44791484848485,0.15635141626377014,15.635141626377013,Low,3.0,73.0,2025-10-05T14:47:53.620438
35.4359256969697,45.45191596969697,0.020889834313103785,2.0889834313103783,Low,3.0,74.0,2025-10-05T14:47:53.620438
35.4359256969697,45.45591709090909,0.19132790776696018,19.13279077669602,Low,3.0,75.0,2025-10-05T14:47:53.621582
35.4359256969697,45.45991821212121,0.0675568374899316,6.75568374899316,Low,3.0,76.0,2025-10-05T14:47:53.622103
35.4359256969697,45.46391933333333,0.038719895826111954,3.8719895826111954,Low,3.0,77.0,2025-10-05T14:47:53.622103
35.4359256969697,45.46792045454546,0.10516215967707945,10.516215967707945,Low,3.0,78.0,2025-10-05T14:47:53.623129
35.4359256969697,45.47192157575758,0.1949597936234293,19.49597936234293,Low,3.0,79.0,2025-10-05T14:47:53.623129
35.4359256969697,45.4759226969697,0.11675814025667906,11.675814025667906,Low,3.0,80.0,2025-10-05T14:47:53.623129
35.4359256969697,45.47992381818182,0.022027614061760993,2.202761406176099,Low,3.0,81.0,2025-10-05T14:47:53.623129
35.4359256969697,45.48392493939394,0.05521299466725926,5.521299466725926,Low,3.0,82.0,2025-10-05T14:47:53.623129
35.4359256969697,45.48792606060606,0.1300813511900152,13.00813511900152,Low,3.0,83.0,2025-10-05T14:47:53.623129
35.4359256969697,45.491927181818184,0.0004025204577793984,0.04025204577793984,Low,3.0,84.0,2025-10-05T14:47:53.623129
35.4359256969697,45.495928303030304,0.1915848322205803,19.158483222058027,Low,3.0,85.0,2025-10-05T14:47:53.623129
35.4359256969697,45.499929424242424,0.11392382470581769,11.392382470581769,Low,3.0,86.0,2025-10-05T14:47:53.623129
35.4359256969697,45.503930545454544,0.16494415555616881,16.494415555616882,Low,3.0,87.0,2025-10-05T14:47:53.624264
35.4359256969697,45.507931666666664,0.06722680822555437,6.722680822555437,Low,3.0,88.0,2025-10-05T14:47:53.624264
35.4359256969697,45.511932787878784,0.1362592462085159,13.62592462085159,Low,3.0,89.0,2025-10-05T14:47:53.624264
35.4359256969697,45.51593390909091,0.1372485187285976,13.72485187285976,Low,3.0,90.0,2025-10-05T14:47:53.624264
35.4359256969697,45.51993503030303,0.007628182162497588,0.7628182162497588,Low,3.0,91.0,2025-10-05T14:47:53.624264
35.4359256969697,45.52393615151515,0.13682171006523267,13.682171006523266,Low,3.0,92.0,2025-10-05T14:47:53.624264
35.4359256969697,45.52793727272727,0.0010331190859779406,0.10331190859779406,Low,3.0,93.0,2025-10-05T14:47:53.624264
35.4359256969697,45.53193839393939,0.09685324138333973,9.685324138333973,Low,3.0,94.0,2025-10-05T14:47:53.624264
35.4359256969697,45.53593951515151,0.12067334081207504,12.067334081207504,Low,3.0,95.0,2025-10-05T14:47:53.625296
35.4359256969697,45.53994063636364,0.16249814053026257,16.249814053026256,Low,3.0,96.0,2025-10-05T14:47:53.625296
35.4359256969697,45.54394175757576,0.045889170245595357,4.588917024559535,Low,3.0,97.0,2025-10-05T14:47:53.625296
35.4359256969697,45.54794287878788,0.07256502444481787,7.256502444481787,Low,3.0,98.0,2025-10-05T14:47:53.625296
35.4359256969697,45.551944,0.024604614658614566,2.4604614658614565,Low,3.0,99.0,2025-10-05T14:47:53.625296
