date,lat,lon,estimated_ndvi,vegetation_category
2024-06-01,35.4903,45.4018,0.44,Moderate Vegetation
2024-06-01,35.4903,45.4113,0.622,Dense Vegetation
2024-06-01,35.4903,45.4208,0.607,Dense Vegetation
2024-06-01,35.4903,45.4303,0.66,Dense Vegetation
2024-06-01,35.4903,45.4397,0.338,Moderate Vegetation
2024-06-01,35.4903,45.4492,0.396,Moderate Vegetation
2024-06-01,35.4903,45.4587,0.545,Moderate Vegetation
2024-06-01,35.4903,45.4682,0.884,Dense Vegetation
2024-06-01,35.4903,45.4777,0.629,Dense Vegetation
2024-06-01,35.4903,45.4872,0.538,Moderate Vegetation
2024-06-01,35.4903,45.4967,0.637,Dense Vegetation
2024-06-01,35.4903,45.5062,0.629,Dense Vegetation
2024-06-01,35.4903,45.5156,0.62,Dense Vegetation
2024-06-01,35.4903,45.5251,0.553,Moderate Vegetation
2024-06-01,35.4903,45.5346,0.604,Dense Vegetation
2024-06-01,35.4903,45.5441,0.319,Moderate Vegetation
2024-06-01,35.4903,45.5536,0.39,Moderate Vegetation
2024-06-01,35.4903,45.5631,0.509,Moderate Vegetation
2024-06-01,35.4903,45.5726,0.441,Moderate Vegetation
2024-06-01,35.4903,45.5821,0.428,Moderate Vegetation
2024-06-01,35.4903,45.5915,0.538,Moderate Vegetation
2024-06-01,35.4903,45.601,0.392,Moderate Vegetation
2024-06-01,35.4903,45.6105,0.419,Moderate Vegetation
2024-06-01,35.4903,45.62,0.282,Sparse Vegetation
2024-06-01,35.4985,45.25,0.362,Moderate Vegetation
2024-06-01,35.4985,45.2595,0.323,Moderate Vegetation
2024-06-01,35.4985,45.269,0.469,Moderate Vegetation
2024-06-01,35.4985,45.2785,0.456,Moderate Vegetation
2024-06-01,35.4985,45.2879,0.667,Dense Vegetation
2024-06-01,35.4985,45.2974,0.437,Moderate Vegetation
2024-06-01,35.4985,45.3069,0.548,Moderate Vegetation
2024-06-01,35.4985,45.3164,0.443,Moderate Vegetation
2024-06-01,35.4985,45.3259,0.613,Dense Vegetation
2024-06-01,35.4985,45.3354,0.404,Moderate Vegetation
2024-06-01,35.4985,45.3449,0.537,Moderate Vegetation
2024-06-01,35.4985,45.3544,0.43,Moderate Vegetation
2024-06-01,35.4985,45.3638,0.457,Moderate Vegetation
2024-06-01,35.4985,45.3733,0.616,Dense Vegetation
2024-06-01,35.4985,45.3828,0.743,Dense Vegetation
2024-06-01,35.4985,45.3923,0.645,Dense Vegetation
2024-06-01,35.4985,45.4018,0.656,Dense Vegetation
2024-06-01,35.4985,45.4113,0.534,Moderate Vegetation
2024-06-01,35.4985,45.4208,0.631,Dense Vegetation
2024-06-01,35.4985,45.4303,0.568,Moderate Vegetation
2024-06-01,35.4985,45.4397,0.4,Moderate Vegetation
2024-06-01,35.4985,45.4492,0.811,Dense Vegetation
2024-06-01,35.4985,45.4587,0.766,Dense Vegetation
2024-06-01,35.4985,45.4682,0.567,Moderate Vegetation
2024-06-01,35.4985,45.4777,0.571,Moderate Vegetation
2024-06-01,35.4985,45.4872,0.619,Dense Vegetation
2024-06-01,35.4985,45.4967,0.674,Dense Vegetation
2024-06-01,35.4985,45.5062,0.483,Moderate Vegetation
2024-06-01,35.4985,45.5156,0.485,Moderate Vegetation
2024-06-01,35.4985,45.5251,0.679,Dense Vegetation
2024-06-01,35.4985,45.5346,0.565,Moderate Vegetation
2024-06-01,35.4985,45.5441,0.516,Moderate Vegetation
2024-06-01,35.4985,45.5536,0.463,Moderate Vegetation
2024-06-01,35.4985,45.5631,0.464,Moderate Vegetation
2024-06-01,35.4985,45.5726,0.562,Moderate Vegetation
2024-06-01,35.4985,45.5821,0.438,Moderate Vegetation
2024-06-01,35.4985,45.5915,0.356,Moderate Vegetation
2024-06-01,35.4985,45.601,0.623,Dense Vegetation
2024-06-01,35.4985,45.6105,0.223,Sparse Vegetation
2024-06-01,35.4985,45.62,0.414,Moderate Vegetation
2024-06-01,35.5067,45.25,0.602,Dense Vegetation
2024-06-01,35.5067,45.2595,0.409,Moderate Vegetation
2024-06-01,35.5067,45.269,0.347,Moderate Vegetation
2024-06-01,35.5067,45.2785,0.361,Moderate Vegetation
2024-06-01,35.5067,45.2879,0.399,Moderate Vegetation
2024-06-01,35.5067,45.2974,0.522,Moderate Vegetation
2024-06-01,35.5067,45.3069,0.628,Dense Vegetation
2024-06-01,35.5067,45.3164,0.39,Moderate Vegetation
2024-06-01,35.5067,45.3259,0.325,Moderate Vegetation
2024-06-01,35.5067,45.3354,0.327,Moderate Vegetation
2024-06-01,35.5067,45.3449,0.549,Moderate Vegetation
2024-06-01,35.5067,45.3544,0.666,Dense Vegetation
2024-06-01,35.5067,45.3638,0.744,Dense Vegetation
2024-06-01,35.5067,45.3733,0.635,Dense Vegetation
2024-06-01,35.5067,45.3828,0.81,Dense Vegetation
2024-06-01,35.5067,45.3923,0.477,Moderate Vegetation
2024-06-01,35.5067,45.4018,0.518,Moderate Vegetation
2024-06-01,35.5067,45.4113,0.503,Moderate Vegetation
2024-06-01,35.5067,45.4208,0.633,Dense Vegetation
2024-06-01,35.5067,45.4303,0.772,Dense Vegetation
2024-06-01,35.5067,45.4397,0.438,Moderate Vegetation
2024-06-01,35.5067,45.4492,0.627,Dense Vegetation
2024-06-01,35.5067,45.4587,0.549,Moderate Vegetation
2024-06-01,35.5067,45.4682,0.732,Dense Vegetation
2024-06-01,35.5067,45.4777,0.605,Dense Vegetation
2024-06-01,35.5067,45.4872,0.556,Moderate Vegetation
2024-06-01,35.5067,45.4967,0.582,Moderate Vegetation
2024-06-01,35.5067,45.5062,0.421,Moderate Vegetation
2024-06-01,35.5067,45.5156,0.509,Moderate Vegetation
2024-06-01,35.5067,45.5251,0.561,Moderate Vegetation
2024-06-01,35.5067,45.5346,0.58,Moderate Vegetation
2024-06-01,35.5067,45.5441,0.592,Moderate Vegetation
2024-06-01,35.5067,45.5536,0.558,Moderate Vegetation
2024-06-01,35.5067,45.5631,0.436,Moderate Vegetation
2024-06-01,35.5067,45.5726,0.465,Moderate Vegetation
2024-06-01,35.5067,45.5821,0.506,Moderate Vegetation
2024-06-01,35.5067,45.5915,0.354,Moderate Vegetation
2024-06-01,35.5067,45.601,0.458,Moderate Vegetation
2024-06-01,35.5067,45.6105,0.384,Moderate Vegetation
2024-06-01,35.5067,45.62,0.502,Moderate Vegetation
2024-06-01,35.5149,45.25,0.448,Moderate Vegetation
2024-06-01,35.5149,45.2595,0.281,Sparse Vegetation
2024-06-01,35.5149,45.269,0.236,Sparse Vegetation
2024-06-01,35.5149,45.2785,0.494,Moderate Vegetation
2024-06-01,35.5149,45.2879,0.336,Moderate Vegetation
2024-06-01,35.5149,45.2974,0.551,Moderate Vegetation
2024-06-01,35.5149,45.3069,0.675,Dense Vegetation
2024-06-01,35.5149,45.3164,0.553,Moderate Vegetation
2024-06-01,35.5149,45.3259,0.447,Moderate Vegetation
2024-06-01,35.5149,45.3354,0.373,Moderate Vegetation
2024-06-01,35.5149,45.3449,0.633,Dense Vegetation
2024-06-01,35.5149,45.3544,0.433,Moderate Vegetation
2024-06-01,35.5149,45.3638,0.626,Dense Vegetation
2024-06-01,35.5149,45.3733,0.625,Dense Vegetation
2024-06-01,35.5149,45.3828,0.715,Dense Vegetation
2024-06-01,35.5149,45.3923,0.667,Dense Vegetation
2024-06-01,35.5149,45.4018,0.583,Moderate Vegetation
2024-06-01,35.5149,45.4113,0.732,Dense Vegetation
2024-06-01,35.5149,45.4208,0.712,Dense Vegetation
2024-06-01,35.5149,45.4303,0.649,Dense Vegetation
2024-06-01,35.5149,45.4397,0.685,Dense Vegetation
2024-06-01,35.5149,45.4492,0.66,Dense Vegetation
2024-06-01,35.5149,45.4587,0.413,Moderate Vegetation
2024-06-01,35.5149,45.4682,0.492,Moderate Vegetation
2024-06-01,35.5149,45.4777,0.805,Dense Vegetation
2024-06-01,35.5149,45.4872,0.673,Dense Vegetation
2024-06-01,35.5149,45.4967,0.606,Dense Vegetation
2024-06-01,35.5149,45.5062,0.525,Moderate Vegetation
2024-06-01,35.5149,45.5156,0.622,Dense Vegetation
2024-06-01,35.5149,45.5251,0.622,Dense Vegetation
2024-06-01,35.5149,45.5346,0.531,Moderate Vegetation
2024-06-01,35.5149,45.5441,0.679,Dense Vegetation
2024-06-01,35.5149,45.5536,0.581,Moderate Vegetation
2024-06-01,35.5149,45.5631,0.496,Moderate Vegetation
2024-06-01,35.5149,45.5726,0.441,Moderate Vegetation
2024-06-01,35.5149,45.5821,0.604,Dense Vegetation
2024-06-01,35.5149,45.5915,0.325,Moderate Vegetation
2024-06-01,35.5149,45.601,0.522,Moderate Vegetation
2024-06-01,35.5149,45.6105,0.47,Moderate Vegetation
2024-06-01,35.5149,45.62,0.353,Moderate Vegetation
2024-06-01,35.5231,45.25,0.28,Sparse Vegetation
2024-06-01,35.5231,45.2595,0.307,Moderate Vegetation
2024-06-01,35.5231,45.269,0.215,Sparse Vegetation
2024-06-01,35.5231,45.2785,0.471,Moderate Vegetation
2024-06-01,35.5231,45.2879,0.565,Moderate Vegetation
2024-06-01,35.5231,45.2974,0.563,Moderate Vegetation
2024-06-01,35.5231,45.3069,0.432,Moderate Vegetation
2024-06-01,35.5231,45.3164,0.653,Dense Vegetation
2024-06-01,35.5231,45.3259,0.512,Moderate Vegetation
2024-06-01,35.5231,45.3354,0.61,Dense Vegetation
2024-06-01,35.5231,45.3449,0.63,Dense Vegetation
2024-06-01,35.5231,45.3544,0.344,Moderate Vegetation
2024-06-01,35.5231,45.3638,0.607,Dense Vegetation
2024-06-01,35.5231,45.3733,0.607,Dense Vegetation
2024-06-01,35.5231,45.3828,0.569,Moderate Vegetation
2024-06-01,35.5231,45.3923,0.573,Moderate Vegetation
2024-06-01,35.5231,45.4018,0.704,Dense Vegetation
2024-06-01,35.5231,45.4113,0.592,Moderate Vegetation
2024-06-01,35.5231,45.4208,0.54,Moderate Vegetation
2024-06-01,35.5231,45.4303,0.605,Dense Vegetation
2024-06-01,35.5231,45.4397,0.662,Dense Vegetation
2024-06-01,35.5231,45.4492,0.744,Dense Vegetation
2024-06-01,35.5231,45.4587,0.515,Moderate Vegetation
2024-06-01,35.5231,45.4682,0.601,Dense Vegetation
2024-06-01,35.5231,45.4777,0.596,Moderate Vegetation
2024-06-01,35.5231,45.4872,0.732,Dense Vegetation
2024-06-01,35.5231,45.4967,0.633,Dense Vegetation
2024-06-01,35.5231,45.5062,0.775,Dense Vegetation
2024-06-01,35.5231,45.5156,0.5,Moderate Vegetation
2024-06-01,35.5231,45.5251,0.477,Moderate Vegetation
2024-06-01,35.5231,45.5346,0.42,Moderate Vegetation
2024-06-01,35.5231,45.5441,0.549,Moderate Vegetation
2024-06-01,35.5231,45.5536,0.48,Moderate Vegetation
2024-06-01,35.5231,45.5631,0.429,Moderate Vegetation
2024-06-01,35.5231,45.5726,0.426,Moderate Vegetation
2024-06-01,35.5231,45.5821,0.359,Moderate Vegetation
2024-06-01,35.5231,45.5915,0.5,Moderate Vegetation
2024-06-01,35.5231,45.601,0.43,Moderate Vegetation
2024-06-01,35.5231,45.6105,0.423,Moderate Vegetation
2024-06-01,35.5231,45.62,0.332,Moderate Vegetation
2024-06-01,35.5313,45.25,0.266,Sparse Vegetation
2024-06-01,35.5313,45.2595,0.445,Moderate Vegetation
2024-06-01,35.5313,45.269,0.339,Moderate Vegetation
2024-06-01,35.5313,45.2785,0.445,Moderate Vegetation
2024-06-01,35.5313,45.2879,0.523,Moderate Vegetation
2024-06-01,35.5313,45.2974,0.545,Moderate Vegetation
2024-06-01,35.5313,45.3069,0.494,Moderate Vegetation
2024-06-01,35.5313,45.3164,0.421,Moderate Vegetation
2024-06-01,35.5313,45.3259,0.489,Moderate Vegetation
2024-06-01,35.5313,45.3354,0.531,Moderate Vegetation
2024-06-01,35.5313,45.3449,0.569,Moderate Vegetation
2024-06-01,35.5313,45.3544,0.443,Moderate Vegetation
2024-06-01,35.5313,45.3638,0.649,Dense Vegetation
2024-06-01,35.5313,45.3733,0.578,Moderate Vegetation
2024-06-01,35.5313,45.3828,0.446,Moderate Vegetation
2024-06-01,35.5313,45.3923,0.678,Dense Vegetation
2024-06-01,35.5313,45.4018,0.658,Dense Vegetation
2024-06-01,35.5313,45.4113,0.639,Dense Vegetation
2024-06-01,35.5313,45.4208,0.794,Dense Vegetation
2024-06-01,35.5313,45.4303,0.739,Dense Vegetation
2024-06-01,35.5313,45.4397,0.571,Moderate Vegetation
2024-06-01,35.5313,45.4492,0.617,Dense Vegetation
2024-06-01,35.5313,45.4587,0.589,Moderate Vegetation
2024-06-01,35.5313,45.4682,0.624,Dense Vegetation
2024-06-01,35.5313,45.4777,0.675,Dense Vegetation
2024-06-01,35.5313,45.4872,0.443,Moderate Vegetation
2024-06-01,35.5313,45.4967,0.586,Moderate Vegetation
2024-06-01,35.5313,45.5062,0.604,Dense Vegetation
2024-06-01,35.5313,45.5156,0.668,Dense Vegetation
2024-06-01,35.5313,45.5251,0.655,Dense Vegetation
2024-06-01,35.5313,45.5346,0.626,Dense Vegetation
2024-06-01,35.5313,45.5441,0.575,Moderate Vegetation
2024-06-01,35.5313,45.5536,0.532,Moderate Vegetation
2024-06-01,35.5313,45.5631,0.385,Moderate Vegetation
2024-06-01,35.5313,45.5726,0.378,Moderate Vegetation
2024-06-01,35.5313,45.5821,0.413,Moderate Vegetation
2024-06-01,35.5313,45.5915,0.451,Moderate Vegetation
2024-06-01,35.5313,45.601,0.293,Sparse Vegetation
2024-06-01,35.5313,45.6105,0.559,Moderate Vegetation
2024-06-01,35.5313,45.62,0.599,Moderate Vegetation
2024-06-01,35.5395,45.25,0.28,Sparse Vegetation
2024-06-01,35.5395,45.2595,0.383,Moderate Vegetation
2024-06-01,35.5395,45.269,0.46,Moderate Vegetation
2024-06-01,35.5395,45.2785,0.285,Sparse Vegetation
2024-06-01,35.5395,45.2879,0.425,Moderate Vegetation
2024-06-01,35.5395,45.2974,0.602,Dense Vegetation
2024-06-01,35.5395,45.3069,0.412,Moderate Vegetation
2024-06-01,35.5395,45.3164,0.528,Moderate Vegetation
2024-06-01,35.5395,45.3259,0.48,Moderate Vegetation
2024-06-01,35.5395,45.3354,0.603,Dense Vegetation
2024-06-01,35.5395,45.3449,0.718,Dense Vegetation
2024-06-01,35.5395,45.3544,0.559,Moderate Vegetation
2024-06-01,35.5395,45.3638,0.563,Moderate Vegetation
2024-06-01,35.5395,45.3733,0.602,Dense Vegetation
2024-06-01,35.5395,45.3828,0.65,Dense Vegetation
2024-06-01,35.5395,45.3923,0.589,Moderate Vegetation
2024-06-01,35.5395,45.4018,0.672,Dense Vegetation
2024-06-01,35.5395,45.4113,0.776,Dense Vegetation
2024-06-01,35.5395,45.4208,0.625,Dense Vegetation
2024-06-01,35.5395,45.4303,0.625,Dense Vegetation
2024-06-01,35.5395,45.4397,0.674,Dense Vegetation
2024-06-01,35.5395,45.4492,0.663,Dense Vegetation
2024-06-01,35.5395,45.4587,0.626,Dense Vegetation
2024-06-01,35.5395,45.4682,0.653,Dense Vegetation
2024-06-01,35.5395,45.4777,0.612,Dense Vegetation
2024-06-01,35.5395,45.4872,0.521,Moderate Vegetation
2024-06-01,35.5395,45.4967,0.594,Moderate Vegetation
2024-06-01,35.5395,45.5062,0.691,Dense Vegetation
2024-06-01,35.5395,45.5156,0.688,Dense Vegetation
2024-06-01,35.5395,45.5251,0.518,Moderate Vegetation
2024-06-01,35.5395,45.5346,0.336,Moderate Vegetation
2024-06-01,35.5395,45.5441,0.649,Dense Vegetation
2024-06-01,35.5395,45.5536,0.672,Dense Vegetation
2024-06-01,35.5395,45.5631,0.503,Moderate Vegetation
2024-06-01,35.5395,45.5726,0.419,Moderate Vegetation
2024-06-01,35.5395,45.5821,0.47,Moderate Vegetation
2024-06-01,35.5395,45.5915,0.321,Moderate Vegetation
2024-06-01,35.5395,45.601,0.568,Moderate Vegetation
2024-06-01,35.5395,45.6105,0.418,Moderate Vegetation
2024-06-01,35.5395,45.62,0.569,Moderate Vegetation
2024-06-01,35.5477,45.25,0.488,Moderate Vegetation
2024-06-01,35.5477,45.2595,0.438,Moderate Vegetation
2024-06-01,35.5477,45.269,0.607,Dense Vegetation
2024-06-01,35.5477,45.2785,0.553,Moderate Vegetation
2024-06-01,35.5477,45.2879,0.463,Moderate Vegetation
2024-06-01,35.5477,45.2974,0.559,Moderate Vegetation
2024-06-01,35.5477,45.3069,0.77,Dense Vegetation
2024-06-01,35.5477,45.3164,0.403,Moderate Vegetation
2024-06-01,35.5477,45.3259,0.435,Moderate Vegetation
2024-06-01,35.5477,45.3354,0.785,Dense Vegetation
2024-06-01,35.5477,45.3449,0.679,Dense Vegetation
2024-06-01,35.5477,45.3544,0.493,Moderate Vegetation
2024-06-01,35.5477,45.3638,0.556,Moderate Vegetation
2024-06-01,35.5477,45.3733,0.766,Dense Vegetation
2024-06-01,35.5477,45.3828,0.48,Moderate Vegetation
2024-06-01,35.5477,45.3923,0.554,Moderate Vegetation
2024-06-01,35.5477,45.4018,0.599,Moderate Vegetation
2024-06-01,35.5477,45.4113,0.764,Dense Vegetation
2024-06-01,35.5477,45.4208,0.646,Dense Vegetation
2024-06-01,35.5477,45.4303,0.568,Moderate Vegetation
2024-06-01,35.5477,45.4397,0.826,Dense Vegetation
2024-06-01,35.5477,45.4492,0.468,Moderate Vegetation
2024-06-01,35.5477,45.4587,0.556,Moderate Vegetation
2024-06-01,35.5477,45.4682,0.512,Moderate Vegetation
2024-06-01,35.5477,45.4777,0.5,Moderate Vegetation
2024-06-01,35.5477,45.4872,0.688,Dense Vegetation
2024-06-01,35.5477,45.4967,0.611,Dense Vegetation
2024-06-01,35.5477,45.5062,0.556,Moderate Vegetation
2024-06-01,35.5477,45.5156,0.715,Dense Vegetation
2024-06-01,35.5477,45.5251,0.4,Moderate Vegetation
2024-06-01,35.5477,45.5346,0.559,Moderate Vegetation
2024-06-01,35.5477,45.5441,0.619,Dense Vegetation
2024-06-01,35.5477,45.5536,0.551,Moderate Vegetation
2024-06-01,35.5477,45.5631,0.59,Moderate Vegetation
2024-06-01,35.5477,45.5726,0.64,Dense Vegetation
2024-06-01,35.5477,45.5821,0.369,Moderate Vegetation
2024-06-01,35.5477,45.5915,0.562,Moderate Vegetation
2024-06-01,35.5477,45.601,0.403,Moderate Vegetation
2024-06-01,35.5477,45.6105,0.377,Moderate Vegetation
2024-06-01,35.5477,45.62,0.341,Moderate Vegetation
2024-06-01,35.5559,45.25,0.449,Moderate Vegetation
2024-06-01,35.5559,45.2595,0.542,Moderate Vegetation
2024-06-01,35.5559,45.269,0.499,Moderate Vegetation
2024-06-01,35.5559,45.2785,0.49,Moderate Vegetation
2024-06-01,35.5559,45.2879,0.509,Moderate Vegetation
2024-06-01,35.5559,45.2974,0.526,Moderate Vegetation
2024-06-01,35.5559,45.3069,0.617,Dense Vegetation
2024-06-01,35.5559,45.3164,0.509,Moderate Vegetation
2024-06-01,35.5559,45.3259,0.555,Moderate Vegetation
2024-06-01,35.5559,45.3354,0.553,Moderate Vegetation
2024-06-01,35.5559,45.3449,0.644,Dense Vegetation
2024-06-01,35.5559,45.3544,0.525,Moderate Vegetation
2024-06-01,35.5559,45.3638,0.64,Dense Vegetation
2024-06-01,35.5559,45.3733,0.656,Dense Vegetation
2024-06-01,35.5559,45.3828,0.483,Moderate Vegetation
2024-06-01,35.5559,45.3923,0.612,Dense Vegetation
2024-06-01,35.5559,45.4018,0.495,Moderate Vegetation
2024-06-01,35.5559,45.4113,0.57,Moderate Vegetation
2024-06-01,35.5559,45.4208,0.789,Dense Vegetation
2024-06-01,35.5559,45.4303,0.84,Dense Vegetation
2024-06-01,35.5559,45.4397,0.751,Dense Vegetation
2024-06-01,35.5559,45.4492,0.743,Dense Vegetation
2024-06-01,35.5559,45.4587,0.756,Dense Vegetation
2024-06-01,35.5559,45.4682,0.644,Dense Vegetation
2024-06-01,35.5559,45.4777,0.558,Moderate Vegetation
2024-06-01,35.5559,45.4872,0.532,Moderate Vegetation
2024-06-01,35.5559,45.4967,0.424,Moderate Vegetation
2024-06-01,35.5559,45.5062,0.497,Moderate Vegetation
2024-06-01,35.5559,45.5156,0.456,Moderate Vegetation
2024-06-01,35.5559,45.5251,0.467,Moderate Vegetation
2024-06-01,35.5559,45.5346,0.346,Moderate Vegetation
2024-06-01,35.5559,45.5441,0.474,Moderate Vegetation
2024-06-01,35.5559,45.5536,0.487,Moderate Vegetation
2024-06-01,35.5559,45.5631,0.233,Sparse Vegetation
2024-06-01,35.5559,45.5726,0.248,Sparse Vegetation
2024-06-01,35.5559,45.5821,0.437,Moderate Vegetation
2024-06-01,35.5559,45.5915,0.283,Sparse Vegetation
2024-06-01,35.5559,45.601,0.64,Dense Vegetation
2024-06-01,35.5559,45.6105,0.453,Moderate Vegetation
2024-06-01,35.5559,45.62,0.651,Dense Vegetation
2024-06-01,35.5641,45.25,0.294,Sparse Vegetation
2024-06-01,35.5641,45.2595,0.4,Moderate Vegetation
2024-06-01,35.5641,45.269,0.3,Sparse Vegetation
2024-06-01,35.5641,45.2785,0.661,Dense Vegetation
2024-06-01,35.5641,45.2879,0.623,Dense Vegetation
2024-06-01,35.5641,45.2974,0.633,Dense Vegetation
2024-06-01,35.5641,45.3069,0.613,Dense Vegetation
2024-06-01,35.5641,45.3164,0.456,Moderate Vegetation
2024-06-01,35.5641,45.3259,0.525,Moderate Vegetation
2024-06-01,35.5641,45.3354,0.424,Moderate Vegetation
2024-06-01,35.5641,45.3449,0.663,Dense Vegetation
2024-06-01,35.5641,45.3544,0.826,Dense Vegetation
2024-06-01,35.5641,45.3638,0.574,Moderate Vegetation
2024-06-01,35.5641,45.3733,0.522,Moderate Vegetation
2024-06-01,35.5641,45.3828,0.749,Dense Vegetation
2024-06-01,35.5641,45.3923,0.633,Dense Vegetation
2024-06-01,35.5641,45.4018,0.538,Moderate Vegetation
2024-06-01,35.5641,45.4113,0.629,Dense Vegetation
2024-06-01,35.5641,45.4208,0.656,Dense Vegetation
2024-06-01,35.5641,45.4303,0.818,Dense Vegetation
2024-06-01,35.5641,45.4397,0.586,Moderate Vegetation
2024-06-01,35.5641,45.4492,0.777,Dense Vegetation
2024-06-01,35.5641,45.4587,0.613,Dense Vegetation
2024-06-01,35.5641,45.4682,0.751,Dense Vegetation
2024-06-01,35.5641,45.4777,0.756,Dense Vegetation
2024-06-01,35.5641,45.4872,0.692,Dense Vegetation
2024-06-01,35.5641,45.4967,0.59,Moderate Vegetation
2024-06-01,35.5641,45.5062,0.482,Moderate Vegetation
2024-06-01,35.5641,45.5156,0.724,Dense Vegetation
2024-06-01,35.5641,45.5251,0.451,Moderate Vegetation
2024-06-01,35.5641,45.5346,0.648,Dense Vegetation
2024-06-01,35.5641,45.5441,0.698,Dense Vegetation
2024-06-01,35.5641,45.5536,0.612,Dense Vegetation
2024-06-01,35.5641,45.5631,0.429,Moderate Vegetation
2024-06-01,35.5641,45.5726,0.658,Dense Vegetation
2024-06-01,35.5641,45.5821,0.674,Dense Vegetation
2024-06-01,35.5641,45.5915,0.408,Moderate Vegetation
2024-06-01,35.5641,45.601,0.409,Moderate Vegetation
2024-06-01,35.5641,45.6105,0.485,Moderate Vegetation
2024-06-01,35.5641,45.62,0.43,Moderate Vegetation
2024-06-01,35.5723,45.25,0.434,Moderate Vegetation
2024-06-01,35.5723,45.2595,0.317,Moderate Vegetation
2024-06-01,35.5723,45.269,0.403,Moderate Vegetation
2024-06-01,35.5723,45.2785,0.47,Moderate Vegetation
2024-06-01,35.5723,45.2879,0.477,Moderate Vegetation
2024-06-01,35.5723,45.2974,0.675,Dense Vegetation
2024-06-01,35.5723,45.3069,0.494,Moderate Vegetation
2024-06-01,35.5723,45.3164,0.532,Moderate Vegetation
2024-06-01,35.5723,45.3259,0.496,Moderate Vegetation
2024-06-01,35.5723,45.3354,0.49,Moderate Vegetation
2024-06-01,35.5723,45.3449,0.603,Dense Vegetation
2024-06-01,35.5723,45.3544,0.684,Dense Vegetation
2024-06-01,35.5723,45.3638,0.585,Moderate Vegetation
2024-06-01,35.5723,45.3733,0.551,Moderate Vegetation
2024-06-01,35.5723,45.3828,0.514,Moderate Vegetation
2024-06-01,35.5723,45.3923,0.637,Dense Vegetation
2024-06-01,35.5723,45.4018,0.415,Moderate Vegetation
2024-06-01,35.5723,45.4113,0.625,Dense Vegetation
2024-06-01,35.5723,45.4208,0.871,Dense Vegetation
2024-06-01,35.5723,45.4303,0.66,Dense Vegetation
2024-06-01,35.5723,45.4397,0.634,Dense Vegetation
2024-06-01,35.5723,45.4492,0.636,Dense Vegetation
2024-06-01,35.5723,45.4587,0.615,Dense Vegetation
2024-06-01,35.5723,45.4682,0.519,Moderate Vegetation
2024-06-01,35.5723,45.4777,0.783,Dense Vegetation
2024-06-01,35.5723,45.4872,0.7,Dense Vegetation
2024-06-01,35.5723,45.4967,0.508,Moderate Vegetation
2024-06-01,35.5723,45.5062,0.59,Moderate Vegetation
2024-06-01,35.5723,45.5156,0.52,Moderate Vegetation
2024-06-01,35.5723,45.5251,0.664,Dense Vegetation
